transaction_id,Prod1,Prod2,Prod3
109316,B,F,I
109317,A,E,I
109318,A,E,I
109319,D,F,H
109320,A,E,I
109321,A,E,H
109322,C,G,I
109323,C,G,I
109324,B,F,I
109325,C,G,H
109326,A,G,H
109327,A,F,I
109328,B,G,H
109329,D,E,H
109330,D,G,I
109331,D,E,H
109332,C,F,I
109333,A,F,H
109334,C,E,H
109335,D,E,H
109336,A,G,I
109337,C,G,H
109338,B,G,I
109339,A,E,H
109340,C,F,I
109341,A,E,H
109342,B,G,H
109343,B,G,I
109344,D,G,H
109345,B,G,H
109346,C,F,I
109347,C,E,H
109348,A,F,H
109349,A,G,I
109350,D,G,H
109351,C,G,I
109352,C,E,H
109353,A,E,I
109354,C,E,H
109355,A,G,H
109356,D,G,I
109357,B,E,I
109358,D,G,H
109359,B,E,I
109360,C,E,I
109361,A,E,H
109362,B,G,I
109363,C,F,H
109364,A,G,I
109365,D,F,I
109366,C,F,H
109367,C,E,I
109368,B,E,I
109369,B,G,H
109370,B,G,H
109371,C,F,I
109372,C,F,H
109373,B,G,I
109374,C,E,I
109375,D,E,I
109376,C,E,I
109377,C,E,H
109378,D,G,I
109379,D,G,H
109380,B,E,I
109381,D,F,I
109382,B,E,I
109383,A,E,I
109384,C,F,H
109385,C,F,H
109386,D,E,I
109387,D,G,H
109388,B,F,I
109389,B,E,H
109390,C,F,H
109391,D,E,I
109392,A,E,I
109393,B,E,I
109394,A,G,I
109395,A,E,H
109396,D,F,I
109397,A,F,H
109398,C,E,I
109399,D,G,I
109400,D,F,H
109401,D,E,I
109402,C,E,I
109403,B,F,I
109404,B,F,I
109405,C,G,I
109406,A,F,I
109407,D,E,I
109408,D,G,H
109409,B,F,H
109410,A,E,I
109411,D,F,H
109412,D,F,H
109413,A,E,H
109414,A,E,H
109415,C,F,H
109416,D,G,I
109417,C,G,H
109418,C,F,H
109419,B,G,H
109420,C,F,H
109421,A,F,I
109422,D,E,H
109423,B,E,H
109424,D,G,H
109425,C,F,I
109426,A,E,H
109427,A,E,H
109428,A,F,I
109429,D,E,H
109430,C,E,I
109431,C,E,H
109432,A,G,H
109433,D,G,I
109434,D,F,H
109435,B,G,H
109436,A,G,I
109437,A,E,H
109438,C,G,I
109439,A,E,I
109440,A,F,I
109441,C,E,H
109442,D,F,I
109443,D,F,H
109444,D,G,I
109445,C,G,H
109446,D,F,I
109447,C,F,H
109448,C,E,I
109449,A,F,H
109450,D,E,I
109451,A,F,I
109452,A,G,H
109453,A,E,I
109454,A,G,H
109455,B,F,I
109456,C,F,H
109457,B,F,H
109458,B,F,H
109459,B,G,H
109460,B,G,H
109461,C,E,I
109462,B,F,I
109463,B,F,H
109464,D,G,I
109465,B,F,H
109466,D,F,I
109467,B,F,I
109468,C,E,H
109469,A,E,H
109470,B,E,I
109471,A,E,H
109472,A,F,I
109473,C,F,H
109474,A,F,H
109475,C,E,H
109476,A,G,I
109477,B,E,H
109478,C,E,H
109479,A,E,I
109480,C,E,I
109481,B,G,H
109482,B,G,H
109483,A,E,H
109484,C,F,I
109485,A,F,I
109486,A,G,I
109487,C,E,H
109488,D,F,H
109489,D,F,H
109490,B,E,I
109491,B,G,I
109492,B,G,H
109493,C,G,H
109494,B,G,H
109495,B,E,I
109496,A,E,H
109497,A,E,H
109498,A,E,H
109499,B,E,I
109500,A,E,I
109501,B,E,I
109502,D,G,I
109503,D,E,H
109504,C,E,H
109505,A,F,I
109506,B,E,H
109507,C,G,I
109508,B,G,I
109509,C,F,H
109510,A,F,I
109511,C,F,I
109512,B,E,H
109513,C,E,H
109514,B,G,I
109515,B,G,I
109516,A,F,I
109517,A,E,H
109518,A,F,I
109519,A,E,I
109520,C,F,I
109521,B,E,I
109522,A,F,H
109523,D,E,H
109524,C,E,H
109525,A,E,H
109526,C,E,I
109527,B,E,H
109528,C,E,H
109529,B,G,I
109530,D,G,H
109531,C,F,H
109532,C,G,H
109533,D,E,H
109534,A,F,I
109535,B,G,I
109536,D,E,H
109537,B,E,I
109538,D,E,H
109539,A,E,H
109540,B,E,I
109541,D,E,I
109542,B,G,H
109543,C,F,I
109544,D,G,I
109545,A,G,I
109546,D,F,I
109547,B,G,I
109548,D,E,H
109549,D,E,H
109550,C,G,H
109551,A,E,I
109552,C,G,H
109553,A,F,H
109554,D,F,H
109555,B,G,H
109556,D,E,I
109557,B,G,I
109558,C,F,I
109559,C,G,H
109560,A,G,I
109561,B,G,I
109562,A,F,H
109563,B,F,I
109564,C,G,H
109565,B,F,I
109566,A,F,I
109567,D,F,H
109568,D,E,I
109569,C,G,I
109570,A,E,H
109571,B,F,I
109572,C,F,I
109573,C,G,H
109574,A,E,I
109575,D,G,I
109576,B,G,H
109577,D,F,I
109578,C,F,H
109579,C,E,I
109580,A,E,H
109581,D,E,I
109582,B,E,I
109583,D,E,H
109584,D,G,I
109585,B,E,H
109586,B,F,I
109587,D,F,H
109588,A,F,I
109589,C,F,I
109590,C,F,I
109591,C,G,I
109592,C,G,H
109593,D,E,I
109594,B,E,I
109595,B,G,I
109596,D,E,I
109597,B,F,H
109598,D,G,H
109599,B,E,H
109600,A,G,H
109601,B,F,I
109602,C,E,H
109603,D,G,H
109604,A,G,I
109605,A,G,I
109606,A,G,H
109607,C,F,I
109608,C,E,I
109609,B,F,I
109610,A,E,I
109611,A,E,H
109612,A,E,H
109613,B,E,H
109614,A,E,H
109615,C,F,H
109616,D,G,H
109617,C,F,I
109618,C,G,H
109619,B,E,I
109620,A,E,I
109621,B,E,H
109622,D,E,H
109623,B,G,I
109624,C,E,H
109625,B,E,H
109626,D,F,I
109627,B,G,I
109628,B,E,I
109629,B,G,I
109630,B,E,H
109631,C,F,I
109632,C,E,I
109633,A,F,I
109634,C,E,I
109635,A,F,H
109636,C,G,H
109637,A,F,H
109638,C,F,H
109639,B,F,I
109640,C,G,H
109641,C,E,I
109642,B,F,H
109643,C,G,H
109644,C,F,I
109645,C,E,H
109646,D,F,I
109647,D,G,H
109648,C,E,I
109649,A,E,I
109650,D,F,H
109651,A,G,H
109652,A,G,I
109653,D,E,H
109654,B,G,H
109655,C,G,H
109656,B,F,I
109657,C,G,I
109658,A,F,H
109659,C,F,I
109660,B,G,H
109661,D,F,I
109662,C,G,I
109663,C,G,I
109664,A,G,H
109665,C,E,H
109666,A,F,H
109667,D,G,I
109668,A,F,H
109669,B,F,I
109670,D,E,I
109671,A,G,I
109672,A,E,H
109673,A,F,I
109674,C,F,I
109675,C,E,I
109676,C,E,I
109677,D,E,H
109678,A,E,I
109679,C,F,H
109680,D,G,H
109681,A,F,I
109682,B,F,H
109683,C,F,H
109684,B,E,H
109685,B,F,I
109686,A,E,I
109687,A,F,H
109688,D,G,H
109689,B,F,H
109690,D,F,H
109691,B,G,H
109692,C,G,H
109693,A,E,H
109694,D,F,I
109695,B,E,I
109696,A,F,I
109697,D,G,I
109698,A,E,I
109699,C,E,H
109700,C,F,H
109701,A,E,I
109702,D,E,I
109703,C,E,I
109704,A,F,H
109705,D,G,H
109706,B,E,H
109707,A,G,H
109708,C,E,H
109709,B,G,H
109710,A,F,H
109711,A,G,H
109712,C,E,H
109713,B,F,H
109714,C,F,H
109715,B,F,I
109716,C,E,I
109717,C,E,I
109718,B,E,H
109719,D,E,I
109720,B,E,I
109721,A,E,H
109722,C,G,I
109723,D,G,I
109724,D,F,H
109725,B,E,I
109726,A,E,I
109727,B,E,I
109728,B,E,I
109729,A,F,I
109730,C,F,H
109731,A,F,I
109732,A,G,H
109733,A,F,I
109734,D,G,I
109735,B,F,I
109736,A,F,H
109737,D,E,H
109738,C,E,H
109739,A,G,I
109740,B,G,H
109741,C,G,I
109742,D,F,H
109743,B,G,I
109744,C,G,I
109745,D,E,H
109746,B,E,I
109747,B,E,H
109748,A,F,I
109749,D,G,H
109750,B,F,I
109751,D,G,I
109752,A,F,I
109753,A,G,H
109754,C,G,I
109755,D,E,I
109756,C,F,H
109757,C,G,H
109758,B,F,I
109759,D,F,H
109760,C,F,I
109761,A,F,H
109762,B,E,H
109763,C,E,I
109764,C,F,H
109765,D,F,I
109766,D,G,I
109767,B,F,I
109768,C,E,H
109769,A,G,I
109770,B,G,I
109771,A,F,I
109772,B,G,I
109773,A,G,I
109774,C,E,I
109775,A,G,I
109776,B,G,I
109777,B,G,H
109778,B,F,I
109779,D,F,I
109780,C,F,I
109781,C,G,H
109782,D,E,H
109783,B,F,I
109784,A,G,H
109785,C,E,H
109786,B,G,H
109787,C,F,I
109788,A,F,H
109789,B,F,H
109790,B,E,H
109791,A,E,I
109792,C,G,I
109793,D,E,I
109794,C,E,I
109795,C,F,I
109796,D,F,I
109797,B,E,I
109798,C,G,I
109799,B,F,I
109800,C,G,H
109801,A,E,I
109802,C,F,H
109803,A,F,I
109804,B,F,H
109805,A,E,I
109806,C,E,H
109807,B,G,I
109808,D,F,I
109809,A,G,I
109810,D,F,I
109811,B,E,I
109812,C,F,I
109813,D,F,H
109814,B,G,I
109815,B,F,I
109816,B,G,H
109817,A,F,H
109818,A,G,I
109819,C,G,I
109820,D,E,I
109821,A,F,H
109822,A,G,H
109823,A,G,H
109824,B,F,I
109825,A,G,H
109826,C,F,I
109827,B,G,I
109828,C,G,I
109829,D,F,I
109830,B,F,I
109831,C,G,H
109832,D,F,H
109833,C,F,I
109834,A,G,H
109835,C,F,H
109836,D,E,I
109837,C,G,H
109838,B,E,H
109839,D,G,I
109840,D,G,I
109841,B,E,I
109842,D,E,I
109843,C,E,I
109844,A,F,H
109845,B,G,I
109846,C,G,I
109847,A,E,H
109848,B,G,I
109849,D,F,I
109850,A,F,I
109851,D,F,H
109852,A,G,H
109853,D,G,I
109854,D,E,H
109855,C,E,I
109856,A,F,I
109857,B,F,H
109858,B,F,H
109859,A,G,H
109860,A,G,I
109861,B,E,I
109862,A,E,H
109863,A,F,H
109864,B,F,I
109865,B,E,H
109866,B,G,H
109867,B,F,I
109868,B,G,H
109869,A,F,I
109870,C,F,H
109871,D,F,H
109872,A,G,I
109873,D,E,I
109874,B,G,H
109875,D,G,I
109876,C,G,I
109877,D,F,H
109878,C,F,H
109879,D,E,H
109880,C,G,H
109881,D,F,I
109882,B,G,I
109883,C,G,I
109884,B,F,I
109885,C,G,H
109886,C,E,I
109887,D,F,H
109888,C,F,H
109889,A,G,H
109890,C,E,H
109891,B,F,H
109892,B,F,I
109893,B,F,H
109894,C,E,I
109895,B,E,H
109896,D,F,I
109897,B,G,H
109898,B,E,H
109899,A,F,I
109900,C,F,I
109901,B,G,H
109902,B,E,I
109903,A,F,I
109904,D,E,I
109905,D,E,H
109906,D,F,H
109907,A,F,I
109908,C,F,I
109909,A,F,H
109910,A,F,I
109911,D,F,H
109912,B,E,I
109913,A,G,H
109914,A,F,I
109915,B,F,I
109916,A,G,H
109917,B,F,I
109918,B,G,I
109919,C,F,H
109920,B,G,H
109921,A,G,H
109922,C,G,H
109923,C,G,H
109924,A,E,H
109925,A,F,I
109926,B,F,I
109927,C,G,I
109928,A,G,I
109929,A,E,I
109930,C,F,I
109931,B,G,H
109932,A,F,I
109933,B,F,H
109934,D,E,I
109935,B,E,H
109936,D,E,I
109937,C,F,H
109938,A,E,I
109939,B,E,I
109940,B,E,H
109941,D,G,H
109942,A,G,I
109943,A,F,I
109944,B,G,H
109945,A,F,I
109946,B,F,I
109947,B,G,I
109948,A,F,I
109949,A,F,H
109950,C,F,I
109951,D,G,H
109952,A,G,I
109953,B,G,H
109954,C,F,H
109955,A,E,H
109956,D,G,H
109957,B,F,I
109958,D,F,I
109959,A,F,I
109960,B,F,H
109961,A,F,I
109962,A,F,I
109963,A,E,I
109964,C,E,I
109965,B,G,H
109966,C,E,H
109967,B,F,H
109968,A,G,H
109969,B,G,H
109970,D,G,H
109971,D,F,I
109972,A,G,I
109973,B,F,H
109974,C,E,H
109975,C,G,H
109976,B,F,H
109977,B,E,H
109978,D,E,I
109979,A,F,I
109980,A,E,I
109981,D,F,I
109982,C,F,H
109983,C,E,I
109984,B,E,I
109985,A,G,I
109986,D,E,I
109987,A,G,I
109988,D,G,I
109989,D,E,H
109990,A,G,H
109991,C,F,I
109992,A,E,I
109993,B,G,H
109994,A,G,I
109995,C,G,I
109996,C,G,H
109997,B,F,H
109998,C,E,H
109999,D,E,I
110000,B,E,H
110001,C,F,H
110002,B,G,H
110003,D,F,H
110004,D,E,I
110005,C,F,I
110006,C,F,H
110007,C,F,I
110008,D,E,I
110009,A,E,I
110010,A,F,H
110011,A,E,I
110012,C,G,I
110013,B,E,I
110014,D,E,I
110015,A,F,H
110016,D,F,H
110017,C,F,I
110018,B,G,H
110019,A,E,H
110020,C,G,H
110021,C,G,I
110022,D,F,H
110023,A,G,I
110024,A,G,I
110025,C,F,I
110026,C,F,I
110027,B,E,I
110028,B,G,I
110029,D,G,H
110030,A,F,I
110031,C,F,I
110032,D,E,H
110033,A,E,I
110034,B,G,H
110035,A,F,H
110036,D,G,H
110037,D,G,H
110038,D,E,H
110039,B,E,I
110040,B,F,I
110041,A,G,H
110042,D,F,H
110043,B,E,I
110044,A,E,I
110045,C,E,H
110046,C,F,H
110047,D,G,H
110048,A,E,H
110049,D,G,I
110050,B,E,H
110051,D,F,H
110052,B,G,I
110053,D,E,I
110054,B,F,I
110055,C,G,H
110056,A,F,H
110057,A,F,I
110058,A,E,H
110059,C,E,I
110060,A,E,I
110061,A,G,I
110062,C,G,I
110063,A,F,H
110064,A,F,H
110065,B,F,I
110066,C,E,H
110067,B,F,H
110068,D,E,H
110069,B,G,H
110070,C,G,H
110071,B,G,I
110072,C,F,I
110073,A,F,I
110074,D,G,H
110075,C,F,H
110076,B,G,H
110077,D,E,H
110078,A,F,H
110079,D,E,I
110080,A,F,I
110081,B,F,I
110082,B,G,I
110083,B,G,I
110084,A,E,H
110085,A,E,H
110086,C,G,I
110087,B,E,I
110088,C,E,H
110089,B,G,H
110090,D,E,H
110091,A,E,H
110092,A,G,I
110093,A,E,I
110094,A,G,I
110095,C,F,H
110096,C,G,I
110097,C,G,H
110098,B,F,H
110099,D,F,I
110100,A,F,I
110101,D,F,I
110102,B,G,I
110103,C,E,I
110104,A,F,H
110105,B,F,I
110106,B,F,I
110107,C,G,H
110108,B,G,I
110109,B,F,H
110110,A,E,I
110111,D,E,I
110112,A,G,I
110113,D,E,I
110114,C,F,I
110115,A,E,H
110116,C,E,H
110117,D,E,I
110118,C,E,H
110119,C,E,I
110120,A,E,I
110121,C,F,H
110122,D,F,H
110123,D,G,H
110124,C,E,I
110125,C,F,I
110126,A,F,I
110127,C,F,H
110128,B,E,H
110129,D,G,I
110130,D,F,I
110131,B,G,I
110132,C,G,I
110133,B,G,I
110134,A,E,H
110135,D,E,H
110136,B,G,I
110137,B,F,H
110138,B,G,H
110139,B,F,I
110140,B,F,I
110141,C,G,H
110142,A,E,H
110143,A,G,I
110144,A,G,H
110145,D,E,I
110146,B,G,H
110147,A,E,H
110148,A,E,H
110149,B,F,H
110150,B,E,H
110151,B,E,H
110152,A,E,H
110153,B,G,H
110154,D,E,H
110155,A,G,I
110156,B,F,H
110157,C,F,H
110158,B,F,H
110159,C,F,I
110160,D,G,H
110161,B,E,I
110162,C,F,H
110163,D,E,I
110164,C,E,H
110165,A,F,H
110166,B,E,H
110167,A,G,H
110168,A,G,I
110169,A,E,I
110170,B,G,H
110171,B,F,I
110172,D,E,H
110173,D,E,I
110174,B,F,I
110175,A,E,I
110176,D,F,H
110177,A,E,H
110178,C,F,H
110179,D,E,I
110180,A,E,H
110181,C,G,H
110182,B,G,H
110183,D,G,I
110184,A,F,H
110185,A,G,H
110186,D,G,H
110187,B,E,I
110188,B,G,H
110189,A,F,I
110190,A,F,I
110191,B,F,I
110192,A,F,I
110193,A,E,I
110194,B,G,H
110195,B,G,I
110196,B,E,H
110197,C,E,H
110198,B,G,I
110199,A,E,I
110200,D,G,H
110201,C,F,I
110202,A,F,I
110203,A,F,H
110204,C,F,H
110205,D,G,H
110206,A,E,H
110207,D,F,I
110208,C,F,H
110209,C,G,H
110210,D,G,I
110211,B,F,I
110212,A,F,H
110213,D,E,I
110214,A,E,I
110215,C,E,H
110216,C,F,H
110217,D,F,I
110218,A,E,H
110219,B,F,I
110220,D,G,H
110221,A,G,I
110222,A,F,I
110223,B,G,H
110224,B,F,I
110225,D,F,I
110226,D,G,I
110227,B,F,I
110228,B,G,I
110229,B,E,I
110230,D,G,H
110231,D,F,H
110232,B,F,I
110233,D,G,I
110234,B,F,H
110235,C,E,I
110236,C,G,I
110237,B,G,H
110238,A,F,I
110239,A,G,I
110240,B,G,H
110241,C,E,H
110242,C,G,I
110243,A,G,H
110244,D,F,H
110245,D,F,I
110246,A,G,H
110247,C,F,I
110248,D,F,I
110249,C,F,H
110250,B,E,I
110251,D,F,H
110252,D,G,I
110253,A,E,H
110254,A,G,I
110255,C,E,H
110256,D,E,I
110257,A,F,H
110258,C,G,I
110259,D,F,H
110260,B,G,I
110261,A,F,I
110262,A,F,I
110263,C,E,I
110264,A,G,H
110265,B,F,H
110266,C,G,H
110267,D,E,H
110268,C,F,H
110269,B,E,H
110270,B,E,I
110271,B,F,H
110272,C,E,I
110273,D,G,H
110274,B,F,H
110275,A,G,H
110276,A,F,I
110277,B,G,H
110278,D,E,H
110279,B,F,I
110280,B,G,H
110281,B,F,I
110282,C,G,H
110283,D,F,I
110284,C,E,H
110285,C,G,H
110286,B,G,H
110287,A,F,I
110288,C,G,H
110289,C,G,H
110290,B,F,H
110291,D,G,I
110292,C,E,I
110293,D,E,I
110294,D,F,I
110295,B,F,H
110296,A,F,I
110297,C,F,I
110298,B,F,H
110299,B,E,H
110300,A,E,H
110301,B,F,H
110302,D,F,H
110303,A,G,H
110304,D,F,H
110305,D,G,I
110306,C,F,H
110307,B,F,I
110308,A,G,H
110309,D,E,H
110310,A,G,I
110311,C,G,H
110312,C,E,I
110313,D,E,I
110314,B,E,I
110315,C,F,H
110316,A,F,I
110317,A,E,H
110318,A,G,I
110319,B,E,H
110320,B,F,H
110321,D,F,H
110322,D,F,H
110323,A,G,H
110324,D,G,I
110325,C,E,I
110326,D,G,H
110327,D,F,H
110328,C,E,H
110329,A,G,H
110330,A,F,H
110331,C,G,I
110332,B,G,H
110333,A,E,H
110334,D,G,I
110335,A,F,I
110336,C,F,H
110337,A,F,I
110338,D,G,I
110339,D,E,I
110340,A,G,I
110341,D,E,H
110342,D,F,I
110343,A,G,I
110344,C,G,I
110345,A,E,H
110346,C,G,I
110347,D,G,H
110348,A,E,I
110349,D,G,I
110350,A,E,H
110351,D,G,H
110352,A,F,H
110353,A,E,I
110354,C,F,I
110355,A,G,I
110356,D,F,H
110357,A,G,I
110358,B,F,I
110359,D,F,H
110360,C,G,H
110361,C,G,H
110362,D,E,H
110363,A,G,I
110364,B,G,I
110365,D,E,I
110366,B,E,H
110367,B,G,H
110368,D,F,H
110369,B,G,I
110370,A,E,I
110371,D,E,H
110372,B,E,I
110373,C,G,I
110374,B,F,I
110375,A,F,I
110376,A,F,I
110377,B,F,H
110378,A,F,H
110379,C,E,H
110380,D,G,I
110381,A,E,H
110382,C,E,H
110383,A,G,H
110384,B,F,H
110385,D,E,I
110386,D,E,I
110387,C,F,H
110388,C,F,I
110389,C,G,I
110390,B,G,H
110391,D,G,H
110392,D,E,I
110393,A,F,H
110394,A,G,H
110395,A,E,H
110396,C,G,H
110397,B,G,I
110398,D,G,H
110399,D,F,I
110400,C,G,H
110401,C,G,I
110402,B,E,I
110403,C,G,H
110404,A,G,H
110405,C,F,I
110406,D,G,I
110407,B,E,I
110408,B,E,I
110409,B,E,I
110410,B,F,I
110411,A,E,I
110412,A,F,I
110413,B,E,I
110414,A,F,H
110415,A,F,I
110416,B,F,H
110417,D,F,I
110418,D,E,I
110419,A,G,I
110420,D,F,H
110421,A,G,I
110422,A,E,I
110423,B,F,I
110424,A,F,H
110425,D,G,H
110426,D,F,H
110427,D,G,I
110428,D,G,H
110429,A,E,H
110430,B,G,I
110431,D,F,I
110432,D,G,I
110433,A,F,I
110434,C,F,I
110435,A,G,I
110436,D,G,I
110437,D,G,H
110438,D,F,I
110439,A,E,I
110440,B,G,H
110441,C,E,H
110442,B,G,H
110443,A,G,H
110444,D,G,I
110445,D,E,I
110446,B,F,I
110447,A,F,I
110448,A,E,H
110449,D,F,H
110450,A,F,H
110451,B,G,H
110452,D,E,I
110453,C,F,I
110454,A,E,I
110455,C,E,H
110456,A,G,I
110457,D,E,H
110458,C,G,H
110459,A,G,I
110460,A,G,H
110461,A,G,H
110462,B,F,H
110463,A,F,H
110464,A,G,H
110465,D,G,H
110466,D,E,I
110467,D,E,H
110468,C,F,H
110469,D,G,H
110470,A,F,H
110471,A,E,H
110472,B,E,I
110473,C,E,H
110474,D,F,I
110475,C,G,H
110476,A,F,H
110477,B,F,H
110478,B,F,I
110479,C,E,H
110480,C,E,H
110481,D,E,H
110482,A,G,I
110483,B,G,I
110484,B,G,I
110485,D,F,I
110486,C,F,I
110487,D,F,I
110488,D,F,H
110489,D,E,I
110490,C,E,I
110491,B,F,H
110492,C,G,I
110493,D,E,H
110494,A,E,H
110495,C,F,H
110496,B,G,I
110497,C,G,H
110498,A,F,I
110499,D,E,I
110500,D,G,H
110501,D,F,I
110502,D,E,I
110503,B,E,H
110504,D,G,I
110505,A,E,H
110506,A,F,H
110507,C,E,I
110508,C,G,H
110509,C,E,I
110510,B,F,I
110511,A,E,I
110512,A,E,H
110513,C,G,H
110514,C,E,H
110515,C,F,H
110516,B,F,I
110517,D,G,I
110518,D,G,I
110519,C,F,H
110520,B,G,H
110521,C,E,H
110522,A,E,I
110523,C,G,H
110524,B,G,H
110525,C,F,I
110526,D,G,I
110527,A,E,I
110528,C,F,H
110529,C,G,H
110530,D,G,H
110531,B,E,I
110532,A,E,H
110533,D,G,I
110534,B,G,H
110535,A,F,I
110536,A,G,I
110537,A,E,H
110538,C,G,H
110539,B,F,H
110540,A,F,H
110541,C,F,I
110542,B,G,H
110543,C,E,I
110544,B,E,I
110545,B,E,I
110546,A,G,H
110547,B,F,I
110548,A,F,H
110549,C,G,I
110550,C,F,H
110551,D,F,I
110552,D,G,I
110553,D,E,I
110554,A,F,I
110555,B,F,H
110556,C,F,I
110557,B,E,H
110558,B,F,H
110559,D,E,H
110560,B,F,I
110561,B,E,I
110562,C,F,I
110563,B,E,H
110564,B,F,I
110565,B,F,I
110566,A,E,I
110567,A,F,H
110568,B,E,H
110569,A,G,I
110570,B,F,H
110571,D,F,H
110572,A,G,I
110573,C,E,H
110574,A,G,H
110575,A,G,I
110576,C,F,H
110577,A,F,I
110578,D,F,I
110579,C,G,H
110580,B,E,H
110581,B,F,I
110582,C,G,I
110583,C,F,I
110584,A,E,H
110585,A,E,I
110586,D,F,I
110587,B,G,I
110588,D,E,I
110589,A,F,H
110590,C,E,I
110591,B,E,I
110592,D,E,H
110593,B,G,I
110594,D,F,H
110595,B,F,I
110596,A,E,H
110597,A,G,H
110598,D,G,I
110599,A,E,H
110600,C,F,H
110601,B,E,I
110602,B,G,H
110603,D,E,H
110604,B,E,H
110605,C,F,I
110606,D,F,I
110607,C,G,I
110608,C,G,I
110609,D,G,H
110610,C,E,I
110611,C,E,H
110612,B,E,I
110613,D,F,H
110614,C,E,H
110615,B,F,I
110616,C,F,I
110617,A,F,H
110618,B,G,I
110619,C,E,H
110620,B,F,I
110621,D,G,H
110622,A,F,H
110623,C,F,I
110624,B,F,I
110625,A,E,H
110626,C,F,I
110627,C,G,I
110628,B,E,H
110629,C,E,I
110630,D,G,H
110631,A,E,I
110632,B,G,I
110633,B,E,H
110634,A,E,I
110635,B,F,H
110636,B,F,H
110637,D,E,H
110638,A,G,I
110639,C,E,H
110640,A,F,H
110641,C,F,I
110642,D,F,I
110643,A,F,I
110644,C,E,H
110645,B,G,I
110646,A,F,H
110647,D,F,I
110648,C,E,H
110649,C,G,H
110650,D,G,H
110651,A,E,I
110652,C,G,H
110653,D,E,H
110654,A,G,H
110655,A,G,I
110656,C,F,H
110657,C,F,I
110658,D,E,H
110659,B,E,I
110660,A,G,I
110661,C,G,H
110662,A,F,H
110663,D,E,I
110664,A,F,I
110665,A,E,H
110666,D,E,H
110667,B,G,I
110668,C,G,I
110669,B,E,H
110670,B,F,H
110671,B,G,H
110672,A,E,H
110673,A,G,H
110674,A,G,H
110675,B,E,I
110676,D,E,I
110677,D,E,I
110678,D,E,I
110679,C,F,H
110680,C,F,H
110681,D,E,I
110682,B,G,I
110683,A,F,H
110684,D,G,I
110685,A,G,I
110686,A,E,H
110687,A,F,I
110688,A,F,H
110689,C,E,I
110690,A,F,H
110691,A,G,H
110692,C,F,H
110693,A,G,H
110694,C,E,I
110695,C,G,H
110696,A,E,H
110697,D,G,I
110698,C,F,H
110699,B,G,I
110700,D,F,I
110701,C,G,I
110702,A,G,I
110703,A,E,I
110704,B,F,H
110705,A,G,I
110706,A,E,I
110707,B,E,I
110708,A,F,H
110709,B,F,I
110710,A,E,I
110711,C,F,I
110712,C,G,I
110713,C,F,I
110714,B,E,H
110715,D,E,H
110716,C,F,I
110717,C,E,I
110718,B,F,I
110719,B,E,I
110720,A,F,H
110721,D,E,I
110722,B,E,H
110723,C,F,H
110724,A,F,I
110725,C,G,H
110726,C,E,H
110727,C,G,I
110728,A,E,I
110729,D,F,I
110730,A,F,I
110731,B,F,H
110732,D,G,H
110733,D,F,I
110734,C,F,H
110735,C,G,I
110736,C,E,I
110737,B,F,I
110738,B,E,H
110739,A,E,I
110740,A,G,I
110741,C,E,I
110742,B,E,I
110743,B,G,I
110744,A,F,I
110745,C,F,H
110746,C,E,H
110747,A,G,I
110748,A,F,I
110749,D,F,H
110750,D,F,I
110751,A,G,I
110752,B,G,I
110753,B,G,H
110754,C,E,I
110755,C,F,H
110756,C,G,I
110757,A,E,H
110758,C,G,I
110759,C,F,H
110760,A,G,I
110761,B,G,I
110762,A,E,H
110763,B,F,I
110764,D,F,I
110765,C,F,I
110766,D,G,I
110767,D,F,H
110768,C,G,I
110769,C,G,I
110770,D,F,H
110771,D,F,I
110772,D,F,I
110773,C,G,H
110774,D,G,H
110775,D,F,I
110776,A,G,H
110777,C,F,H
110778,C,F,H
110779,B,F,I
110780,C,G,I
110781,D,G,I
110782,B,E,H
110783,C,G,I
110784,B,F,I
110785,D,E,H
110786,B,E,H
110787,B,F,I
110788,A,F,I
110789,B,G,H
110790,A,G,H
110791,A,G,I
110792,A,E,I
110793,B,F,I
110794,D,G,H
110795,A,E,H
110796,A,E,H
110797,A,F,I
110798,C,G,H
110799,C,F,I
110800,C,E,H
110801,B,F,I
110802,B,G,I
110803,D,F,I
110804,D,G,I
110805,D,G,H
110806,D,F,I
110807,A,E,H
110808,B,G,H
110809,B,E,I
110810,C,E,H
110811,B,E,I
110812,A,F,H
110813,A,E,I
110814,A,E,H
110815,A,G,H
110816,A,F,I
110817,C,E,I
110818,D,G,H
110819,D,E,I
110820,B,G,H
110821,B,F,I
110822,B,G,I
110823,C,G,H
110824,B,F,I
110825,B,F,I
110826,A,E,H
110827,B,G,I
110828,D,F,I
110829,C,F,H
110830,B,G,I
110831,C,E,H
110832,C,G,H
110833,B,F,I
110834,C,F,I
110835,B,G,I
110836,C,G,I
110837,C,F,H
110838,A,G,I
110839,B,E,H
110840,A,G,H
110841,D,E,H
110842,C,F,I
110843,C,E,H
110844,A,E,H
110845,D,F,H
110846,C,G,I
110847,B,G,H
110848,C,E,H
110849,A,E,I
110850,C,F,H
110851,D,E,H
110852,B,E,H
110853,B,E,H
110854,B,F,H
110855,B,E,H
110856,C,E,I
110857,D,F,H
110858,A,F,H
110859,B,F,H
110860,B,G,I
110861,D,G,H
110862,B,F,I
110863,B,G,H
110864,B,E,H
110865,A,G,I
110866,D,E,H
110867,A,G,H
110868,D,F,I
