Policy Number,Age,Age Band,Years of Driving Experience,Number of Vehicles,Gender,Gender Dummy,Married,Married Dummy,Vehicle Age,Vehicle Age Band,Fuel Type,Fuel Type Dummy,Losses,Count,Capped Losses
169222,62,60+,41,3,F,0,Single,1,10,10-Jun,P,0,61,1,61
183297,20,16-25,2,3,M,1,Single,1,11,11+,D,1,684,1,684
119734,28,26-59,11,3,F,0,Single,1,10,10-Jun,P,0,414,1,414
166963,66,60+,49,3,F,0,Married,0,2,0-5,P,0,303,1,303
195401,32,26-59,14,3,F,0,Single,1,4,0-5,D,1,663,1,663
190307,52,26-59,33,3,M,1,Single,1,12,11+,P,0,239,1,239
143653,48,26-59,29,3,M,1,Single,1,4,0-5,D,1,726,1,726
199850,40,26-59,19,3,F,0,Married,0,9,10-Jun,P,0,343,1,343
102838,55,26-59,36,3,F,0,Single,1,10,10-Jun,P,0,449,1,449
196068,45,26-59,26,3,M,1,Single,1,9,10-Jun,P,0,375,1,375
199600,60,60+,43,3,F,0,Married,0,1,0-5,P,0,123,1,123
146423,59,26-59,42,3,M,1,Married,0,12,11+,P,0,391,1,391
182730,52,26-59,34,3,M,1,Married,0,7,10-Jun,P,0,330,1,330
179794,44,26-59,27,3,F,0,Single,1,10,10-Jun,P,0,438,1,438
173544,60,60+,42,3,F,0,Married,0,6,10-Jun,P,0,120,1,120
181317,64,60+,44,3,F,0,Married,0,15,11+,P,0,244,1,244
158363,29,26-59,8,3,M,1,Single,1,9,10-Jun,P,0,477,1,477
114172,68,60+,48,3,M,1,Single,1,4,0-5,P,0,481,1,481
174479,20,16-25,3,3,M,1,Married,0,10,10-Jun,P,0,435,1,435
168414,66,60+,49,3,M,1,Single,1,13,11+,P,0,253,1,253
164700,70,60+,49,3,F,0,Married,0,15,11+,P,0,35,1,35
108573,39,26-59,22,3,M,1,Married,0,14,11+,P,0,296,1,296
113983,19,16-25,0,3,F,0,Married,0,8,10-Jun,P,0,443,1,443
147844,53,26-59,35,3,M,1,Married,0,8,10-Jun,P,0,401,1,401
114333,65,60+,44,3,F,0,Single,1,6,10-Jun,P,0,324,1,324
188043,23,16-25,6,3,M,1,Single,1,9,10-Jun,D,1,642,1,642
146318,31,26-59,10,3,M,1,Single,1,10,10-Jun,P,0,431,1,431
189185,69,60+,51,3,M,1,Single,1,15,11+,P,0,196,1,196
162314,38,26-59,21,3,F,0,Married,0,3,0-5,D,1,583,1,583
149280,18,16-25,0,3,F,0,Single,1,9,10-Jun,D,1,683,1,683
185025,24,16-25,6,3,M,1,Single,1,15,11+,D,1,815,1,815
176791,31,26-59,12,3,F,0,Single,1,1,0-5,D,1,640,1,640
101704,49,26-59,28,3,M,1,Married,0,4,0-5,P,0,447,1,447
166467,16,16-25,0,3,M,1,Married,0,10,10-Jun,D,1,610,1,610
184066,25,16-25,6,3,F,0,Married,0,7,10-Jun,P,0,387,1,387
150607,62,60+,41,3,M,1,Single,1,12,11+,P,0,154,1,154
118881,60,60+,41,3,F,0,Married,0,13,11+,P,0,20,1,20
105227,59,26-59,41,3,F,0,Married,0,6,10-Jun,P,0,326,1,326
189545,20,16-25,3,3,M,1,Married,0,13,11+,P,0,468,1,468
146369,25,16-25,8,3,F,0,Married,0,11,11+,P,0,140,1,140
194623,58,26-59,41,3,F,0,Single,1,11,11+,P,0,210,1,210
168063,25,16-25,7,3,F,0,Married,0,7,10-Jun,P,0,387,1,387
151354,25,16-25,8,3,F,0,Married,0,14,11+,P,0,429,1,429
121299,38,26-59,21,3,M,1,Married,0,9,10-Jun,P,0,334,1,334
121205,67,60+,50,3,M,1,Married,0,13,11+,P,0,86,1,86
133518,69,60+,51,3,M,1,Married,0,1,0-5,P,0,219,1,219
124743,65,60+,46,3,M,1,Married,0,1,0-5,P,0,376,1,376
112009,21,16-25,3,3,M,1,Married,0,13,11+,P,0,363,1,363
100873,41,26-59,24,3,F,0,Married,0,8,10-Jun,P,0,360,1,360
151447,65,60+,48,3,M,1,Married,0,3,0-5,D,1,643,1,643
152543,63,60+,45,3,M,1,Single,1,8,10-Jun,P,0,448,1,448
164097,25,16-25,7,3,M,1,Single,1,13,11+,D,1,700,1,700
182446,16,16-25,0,3,M,1,Single,1,14,11+,P,0,379,1,379
171534,17,16-25,0,3,M,1,Married,0,12,11+,P,0,442,1,442
189795,69,60+,48,3,F,0,Single,1,10,10-Jun,P,0,183,1,183
117941,20,16-25,2,3,F,0,Married,0,11,11+,P,0,156,1,156
111389,18,16-25,0,3,M,1,Single,1,9,10-Jun,D,1,1022,1,1022
120427,58,26-59,41,3,M,1,Single,1,11,11+,P,0,190,1,190
157886,24,16-25,6,3,F,0,Single,1,12,11+,P,0,483,1,483
195842,21,16-25,3,3,M,1,Married,0,12,11+,P,0,232,1,232
148016,55,26-59,37,3,F,0,Single,1,9,10-Jun,P,0,426,1,426
119290,36,26-59,16,3,M,1,Married,0,0,0-5,D,1,616,1,616
116468,60,60+,42,3,F,0,Single,1,14,11+,P,0,63,1,63
196693,37,26-59,17,3,F,0,Single,1,10,10-Jun,P,0,379,1,379
162718,62,60+,45,3,M,1,Single,1,5,0-5,P,0,73,1,73
173913,18,16-25,0,3,F,0,Single,1,13,11+,D,1,514,1,514
100066,68,60+,47,3,F,0,Single,1,0,0-5,P,0,87,1,87
173754,70,60+,53,3,M,1,Married,0,9,10-Jun,P,0,331,1,331
111789,41,26-59,20,3,F,0,Married,0,13,11+,P,0,238,1,238
125738,23,16-25,6,3,F,0,Married,0,14,11+,P,0,155,1,155
164769,39,26-59,18,3,M,1,Single,1,5,0-5,D,1,656,1,656
153760,36,26-59,16,3,F,0,Married,0,5,0-5,D,1,575,1,575
142178,19,16-25,0,3,M,1,Married,0,11,11+,P,0,355,1,355
183239,70,60+,49,3,F,0,Married,0,11,11+,P,0,47,1,47
127928,49,26-59,28,3,M,1,Single,1,12,11+,P,0,241,1,241
189311,63,60+,44,3,M,1,Married,0,10,10-Jun,P,0,63,1,63
141141,45,26-59,24,3,M,1,Married,0,7,10-Jun,P,0,412,1,412
155877,60,60+,41,3,M,1,Married,0,15,11+,P,0,208,1,208
196666,42,26-59,24,3,M,1,Single,1,15,11+,P,0,279,1,279
153885,21,16-25,2,3,M,1,Single,1,11,11+,D,1,693,1,693
151161,24,16-25,7,3,M,1,Single,1,15,11+,D,1,1030,1,1030
150280,16,16-25,0,3,F,0,Single,1,6,10-Jun,D,1,541,1,541
147235,47,26-59,26,3,F,0,Married,0,9,10-Jun,P,0,353,1,353
163150,24,16-25,6,3,M,1,Married,0,12,11+,D,1,574,1,574
152651,63,60+,42,3,M,1,Single,1,8,10-Jun,P,0,157,1,157
136602,19,16-25,1,3,F,0,Single,1,13,11+,P,0,413,1,413
194881,61,60+,44,3,M,1,Single,1,9,10-Jun,P,0,127,1,127
145549,49,26-59,31,3,F,0,Married,0,5,0-5,P,0,361,1,361
198838,47,26-59,28,3,M,1,Single,1,7,10-Jun,D,1,551,1,551
107127,63,60+,46,3,M,1,Married,0,14,11+,P,0,97,1,97
132026,49,26-59,28,3,M,1,Single,1,10,10-Jun,P,0,402,1,402
123408,61,60+,42,3,F,0,Married,0,8,10-Jun,P,0,169,1,169
111967,65,60+,47,3,F,0,Married,0,12,11+,P,0,126,1,126
137161,34,26-59,15,3,M,1,Single,1,10,10-Jun,P,0,497,1,497
154647,62,60+,45,3,F,0,Single,1,0,0-5,D,1,603,1,603
138443,18,16-25,0,3,F,0,Single,1,13,11+,P,0,492,1,492
183593,59,26-59,42,3,F,0,Married,0,7,10-Jun,P,0,345,1,345
122986,57,26-59,39,3,M,1,Married,0,1,0-5,D,1,636,1,636
112206,48,26-59,28,3,M,1,Single,1,7,10-Jun,P,0,462,1,462
101096,39,26-59,21,3,M,1,Single,1,14,11+,P,0,401,1,401
195382,21,16-25,3,3,M,1,Single,1,12,11+,D,1,771,1,771
134587,54,26-59,34,3,F,0,Married,0,5,0-5,P,0,498,1,498
120585,66,60+,46,3,F,0,Married,0,5,0-5,D,1,562,1,562
111341,24,16-25,6,3,M,1,Married,0,12,11+,P,0,388,1,388
107467,32,26-59,12,3,F,0,Single,1,9,10-Jun,P,0,477,1,477
116759,64,60+,45,3,F,0,Married,0,7,10-Jun,P,0,264,1,264
118859,29,26-59,12,3,M,1,Married,0,7,10-Jun,P,0,356,1,356
126308,25,16-25,8,3,M,1,Single,1,9,10-Jun,D,1,806,1,806
152982,52,26-59,32,3,F,0,Married,0,8,10-Jun,P,0,362,1,362
152028,36,26-59,15,3,F,0,Single,1,13,11+,P,0,313,1,313
152486,61,60+,44,3,F,0,Married,0,14,11+,P,0,132,1,132
113260,53,26-59,33,3,F,0,Single,1,3,0-5,D,1,772,1,772
159291,48,26-59,29,3,M,1,Married,0,10,10-Jun,P,0,367,1,367
199395,34,26-59,14,3,M,1,Single,1,9,10-Jun,P,0,424,1,424
106410,31,26-59,14,3,F,0,Married,0,4,0-5,D,1,524,1,524
108773,61,60+,44,3,M,1,Single,1,2,0-5,D,1,511,1,511
174301,68,60+,48,3,M,1,Single,1,7,10-Jun,P,0,153,1,153
184183,61,60+,41,3,F,0,Married,0,13,11+,P,0,24,1,24
169323,61,60+,41,3,M,1,Single,1,8,10-Jun,P,0,346,1,346
122986,64,60+,46,3,F,0,Married,0,13,11+,P,0,109,1,109
169873,36,26-59,19,3,M,1,Married,0,8,10-Jun,P,0,384,1,384
160302,63,60+,44,3,F,0,Single,1,6,10-Jun,P,0,312,1,312
148448,66,60+,49,3,F,0,Single,1,12,11+,P,0,122,1,122
156933,61,60+,44,3,F,0,Married,0,14,11+,P,0,263,1,263
164279,22,16-25,3,3,M,1,Single,1,6,10-Jun,D,1,953,1,953
144098,24,16-25,5,3,F,0,Married,0,13,11+,P,0,119,1,119
121393,66,60+,47,3,F,0,Single,1,14,11+,P,0,127,1,127
129524,24,16-25,7,3,F,0,Single,1,10,10-Jun,D,1,534,1,534
161510,67,60+,50,3,M,1,Single,1,11,11+,P,0,16,1,16
179974,57,26-59,38,3,F,0,Single,1,9,10-Jun,P,0,440,1,440
170065,58,26-59,38,3,M,1,Single,1,9,10-Jun,P,0,394,1,394
167677,21,16-25,3,3,F,0,Married,0,12,11+,P,0,221,1,221
124808,16,16-25,0,3,F,0,Married,0,3,0-5,D,1,761,1,761
169959,47,26-59,29,3,M,1,Single,1,12,11+,P,0,315,1,315
180410,68,60+,50,3,M,1,Single,1,5,0-5,P,0,269,1,269
146664,18,16-25,1,3,M,1,Single,1,13,11+,P,0,355,1,355
147831,20,16-25,1,3,F,0,Single,1,2,0-5,D,1,676,1,676
166914,19,16-25,2,3,F,0,Married,0,9,10-Jun,P,0,379,1,379
197999,53,26-59,32,3,F,0,Married,0,1,0-5,D,1,671,1,671
143190,23,16-25,4,3,M,1,Married,0,14,11+,D,1,511,1,511
167792,18,16-25,0,3,F,0,Married,0,13,11+,P,0,198,1,198
159549,35,26-59,17,3,F,0,Single,1,1,0-5,D,1,648,1,648
180810,58,26-59,38,3,F,0,Married,0,8,10-Jun,P,0,315,1,315
101017,64,60+,45,3,M,1,Single,1,12,11+,P,0,208,1,208
126478,65,60+,47,3,M,1,Single,1,5,0-5,P,0,435,1,435
196095,66,60+,49,3,M,1,Single,1,7,10-Jun,P,0,269,1,269
187464,20,16-25,3,3,M,1,Single,1,11,11+,P,0,495,1,495
108103,62,60+,42,3,F,0,Single,1,14,11+,P,0,426,1,426
154679,19,16-25,1,3,M,1,Single,1,12,11+,D,1,728,1,728
174835,64,60+,44,3,F,0,Married,0,11,11+,P,0,202,1,202
157859,46,26-59,28,3,F,0,Married,0,11,11+,P,0,188,1,188
129252,45,26-59,25,3,M,1,Single,1,4,0-5,P,0,487,1,487
195216,60,60+,41,3,F,0,Single,1,8,10-Jun,P,0,298,1,298
127896,53,26-59,32,3,F,0,Single,1,10,10-Jun,P,0,402,1,402
189507,24,16-25,6,3,M,1,Single,1,6,10-Jun,D,1,832,1,832
144777,25,16-25,8,3,F,0,Single,1,6,10-Jun,P,0,491,1,491
189034,69,60+,51,3,M,1,Married,0,13,11+,P,0,186,1,186
193011,16,16-25,0,3,M,1,Single,1,15,11+,P,0,341,1,341
190483,23,16-25,4,3,F,0,Single,1,15,11+,P,0,301,1,301
141420,17,16-25,0,3,M,1,Married,0,15,11+,P,0,439,1,439
111406,59,26-59,40,3,F,0,Married,0,10,10-Jun,P,0,326,1,326
192890,49,26-59,28,3,M,1,Married,0,10,10-Jun,P,0,371,1,371
174628,26,26-59,9,3,F,0,Single,1,15,11+,P,0,265,1,265
108985,58,26-59,37,3,M,1,Married,0,11,11+,P,0,139,1,139
170673,67,60+,50,3,M,1,Married,0,10,10-Jun,P,0,279,1,279
134273,65,60+,47,3,M,1,Married,0,3,0-5,P,0,82,1,82
102861,25,16-25,7,3,F,0,Single,1,15,11+,P,0,251,1,251
108504,19,16-25,0,3,F,0,Single,1,13,11+,D,1,524,1,524
158096,69,60+,49,3,M,1,Single,1,8,10-Jun,P,0,317,1,317
138407,61,60+,41,3,M,1,Single,1,7,10-Jun,P,0,340,1,340
184022,17,16-25,0,3,M,1,Married,0,7,10-Jun,D,1,506,1,506
199990,22,16-25,5,3,F,0,Single,1,13,11+,D,1,575,1,575
122452,26,26-59,7,3,F,0,Married,0,3,0-5,D,1,571,1,571
167994,65,60+,44,3,M,1,Single,1,6,10-Jun,P,0,187,1,187
124822,67,60+,46,3,F,0,Single,1,13,11+,P,0,102,1,102
153983,57,26-59,36,3,M,1,Married,0,14,11+,P,0,350,1,350
157574,20,16-25,1,3,F,0,Single,1,14,11+,D,1,574,1,574
181496,66,60+,47,3,M,1,Married,0,3,0-5,D,1,622,1,622
100217,23,16-25,5,3,M,1,Single,1,6,10-Jun,D,1,898,1,898
112584,69,60+,50,3,M,1,Single,1,10,10-Jun,P,0,369,1,369
138505,56,26-59,37,3,M,1,Married,0,13,11+,P,0,283,1,283
126569,35,26-59,17,3,F,0,Single,1,8,10-Jun,P,0,467,1,467
142072,21,16-25,3,3,F,0,Single,1,13,11+,P,0,411,1,411
159016,65,60+,48,3,M,1,Married,0,8,10-Jun,P,0,149,1,149
160895,34,26-59,13,3,M,1,Married,0,14,11+,P,0,315,1,315
149006,44,26-59,26,3,F,0,Single,1,6,10-Jun,P,0,442,1,442
112609,24,16-25,7,3,F,0,Married,0,13,11+,P,0,189,1,189
189518,26,26-59,5,3,F,0,Single,1,3,0-5,D,1,685,1,685
182135,29,26-59,8,3,F,0,Married,0,2,0-5,D,1,634,1,634
184258,18,16-25,0,3,M,1,Married,0,15,11+,P,0,357,1,357
136707,28,26-59,8,3,F,0,Married,0,7,10-Jun,P,0,278,1,278
154647,19,16-25,1,3,M,1,Single,1,15,11+,D,1,747,1,747
135676,58,26-59,39,3,M,1,Married,0,1,0-5,D,1,612,1,612
154939,51,26-59,30,3,F,0,Married,0,12,11+,P,0,310,1,310
140422,37,26-59,17,3,M,1,Married,0,9,10-Jun,P,0,376,1,376
165744,60,60+,42,3,F,0,Married,0,12,11+,P,0,173,1,173
163420,20,16-25,3,3,F,0,Single,1,9,10-Jun,D,1,689,1,689
141901,38,26-59,21,3,M,1,Single,1,0,0-5,D,1,748,1,748
125236,42,26-59,22,3,M,1,Single,1,15,11+,P,0,220,1,220
181383,60,60+,40,3,F,0,Single,1,9,10-Jun,P,0,148,1,148
132179,22,16-25,5,3,M,1,Single,1,1,0-5,D,1,1269,1,1200
149219,18,16-25,0,3,F,0,Married,0,11,11+,P,0,369,1,369
172836,69,60+,52,3,M,1,Single,1,2,0-5,P,0,60,1,60
135578,50,26-59,29,3,F,0,Single,1,9,10-Jun,P,0,461,1,461
191725,60,60+,39,3,F,0,Married,0,14,11+,P,0,43,1,43
113449,46,26-59,25,3,M,1,Single,1,14,11+,P,0,408,1,408
188733,60,60+,40,3,M,1,Married,0,14,11+,P,0,135,1,135
180788,18,16-25,0,3,M,1,Single,1,10,10-Jun,D,1,896,1,896
168337,18,16-25,1,3,F,0,Married,0,14,11+,P,0,176,1,176
109977,66,60+,49,3,M,1,Single,1,1,0-5,P,0,193,1,193
172581,16,16-25,0,3,F,0,Single,1,11,11+,D,1,550,1,550
169546,27,26-59,8,3,F,0,Married,0,6,10-Jun,P,0,295,1,295
106416,21,16-25,2,3,F,0,Married,0,11,11+,P,0,311,1,311
137319,64,60+,45,3,F,0,Single,1,8,10-Jun,P,0,220,1,220
150250,52,26-59,31,3,M,1,Married,0,11,11+,P,0,291,1,291
158650,51,26-59,34,3,M,1,Single,1,13,11+,P,0,340,1,340
108668,17,16-25,0,3,M,1,Single,1,12,11+,D,1,558,1,558
123723,68,60+,50,3,M,1,Single,1,7,10-Jun,P,0,216,1,216
122103,48,26-59,29,3,M,1,Single,1,3,0-5,D,1,639,1,639
157001,20,16-25,3,3,F,0,Single,1,12,11+,P,0,147,1,147
106644,29,26-59,10,3,F,0,Married,0,9,10-Jun,P,0,305,1,305
145328,64,60+,44,3,M,1,Single,1,5,0-5,P,0,342,1,342
161585,60,60+,43,3,F,0,Single,1,14,11+,P,0,29,1,29
184086,43,26-59,23,3,M,1,Single,1,12,11+,P,0,286,1,286
131296,37,26-59,16,3,F,0,Married,0,2,0-5,P,0,487,1,487
189426,48,26-59,30,3,M,1,Single,1,0,0-5,P,0,489,1,489
147615,18,16-25,1,3,F,0,Single,1,10,10-Jun,P,0,469,1,469
191591,59,26-59,38,3,M,1,Married,0,14,11+,P,0,334,1,334
188395,18,16-25,1,3,M,1,Married,0,10,10-Jun,D,1,694,1,694
116564,64,60+,43,3,M,1,Single,1,11,11+,P,0,63,1,63
128483,28,26-59,9,3,F,0,Single,1,7,10-Jun,P,0,370,1,370
125100,66,60+,47,3,M,1,Single,1,2,0-5,P,0,265,1,265
101508,60,60+,41,3,F,0,Married,0,7,10-Jun,P,0,49,1,49
114520,29,26-59,10,3,F,0,Married,0,12,11+,P,0,214,1,214
184220,69,60+,52,3,F,0,Married,0,3,0-5,P,0,128,1,128
109367,17,16-25,0,3,F,0,Single,1,12,11+,P,0,358,1,358
124897,68,60+,51,3,M,1,Married,0,2,0-5,D,1,506,1,506
178888,51,26-59,30,3,M,1,Single,1,13,11+,P,0,450,1,450
104141,64,60+,43,3,F,0,Single,1,14,11+,P,0,111,1,111
192342,59,26-59,42,3,M,1,Single,1,8,10-Jun,P,0,481,1,481
181746,56,26-59,39,3,F,0,Single,1,10,10-Jun,P,0,382,1,382
106882,52,26-59,32,3,F,0,Single,1,9,10-Jun,P,0,398,1,398
173120,64,60+,46,3,F,0,Married,0,2,0-5,P,0,437,1,437
157482,24,16-25,6,3,F,0,Married,0,12,11+,P,0,304,1,304
152382,68,60+,50,3,F,0,Single,1,6,10-Jun,P,0,363,1,363
178508,64,60+,46,3,M,1,Single,1,14,11+,P,0,78,1,78
141433,64,60+,45,3,M,1,Married,0,6,10-Jun,P,0,107,1,107
188017,68,60+,51,3,M,1,Married,0,7,10-Jun,P,0,63,1,63
151382,44,26-59,24,3,M,1,Married,0,3,0-5,D,1,791,1,791
132712,56,26-59,36,3,M,1,Married,0,7,10-Jun,P,0,381,1,381
127518,61,60+,42,3,F,0,Single,1,2,0-5,P,0,228,1,228
131698,41,26-59,21,3,F,0,Married,0,1,0-5,D,1,570,1,570
106311,63,60+,44,3,M,1,Single,1,7,10-Jun,P,0,51,1,51
106514,43,26-59,26,3,M,1,Single,1,8,10-Jun,P,0,446,1,446
198995,19,16-25,0,3,M,1,Single,1,15,11+,D,1,537,1,537
191537,25,16-25,8,3,M,1,Married,0,12,11+,P,0,184,1,184
117438,42,26-59,22,3,F,0,Single,1,0,0-5,D,1,712,1,712
167862,17,16-25,0,3,M,1,Married,0,14,11+,P,0,478,1,478
140989,60,60+,40,3,F,0,Single,1,10,10-Jun,P,0,400,1,400
132178,20,16-25,1,3,F,0,Single,1,12,11+,D,1,589,1,589
118700,43,26-59,25,3,F,0,Single,1,4,0-5,P,0,434,1,434
117435,55,26-59,37,3,M,1,Single,1,8,10-Jun,P,0,471,1,471
128316,44,26-59,27,3,F,0,Married,0,0,0-5,D,1,525,1,525
140657,17,16-25,0,3,F,0,Single,1,8,10-Jun,D,1,526,1,526
116171,26,26-59,5,3,M,1,Married,0,3,0-5,D,1,639,1,639
153272,23,16-25,5,3,M,1,Married,0,7,10-Jun,D,1,579,1,579
105239,66,60+,49,3,F,0,Single,1,0,0-5,P,0,199,1,199
106966,43,26-59,22,3,F,0,Married,0,14,11+,P,0,276,1,276
145071,65,60+,48,3,F,0,Single,1,10,10-Jun,P,0,305,1,305
133561,41,26-59,20,3,F,0,Married,0,13,11+,P,0,153,1,153
119896,32,26-59,12,3,M,1,Married,0,9,10-Jun,P,0,366,1,366
174050,21,16-25,2,3,M,1,Single,1,11,11+,D,1,579,1,579
170545,31,26-59,12,3,F,0,Married,0,13,11+,P,0,216,1,216
164748,58,26-59,38,3,F,0,Married,0,9,10-Jun,P,0,289,1,289
157273,31,26-59,11,3,F,0,Married,0,4,0-5,P,0,398,1,398
191921,18,16-25,0,3,F,0,Single,1,15,11+,P,0,247,1,247
160431,21,16-25,3,3,F,0,Married,0,15,11+,P,0,287,1,287
153430,22,16-25,3,3,F,0,Married,0,15,11+,P,0,334,1,334
151167,31,26-59,11,3,M,1,Single,1,7,10-Jun,P,0,434,1,434
196468,57,26-59,37,3,F,0,Single,1,7,10-Jun,P,0,440,1,440
148067,41,26-59,21,3,F,0,Married,0,6,10-Jun,P,0,297,1,297
164760,56,26-59,37,3,F,0,Married,0,1,0-5,D,1,658,1,658
119145,16,16-25,0,3,F,0,Single,1,12,11+,D,1,635,1,635
186260,17,16-25,0,3,F,0,Married,0,15,11+,P,0,145,1,145
103522,42,26-59,25,3,M,1,Married,0,8,10-Jun,P,0,318,1,318
120710,41,26-59,20,3,M,1,Single,1,4,0-5,D,1,760,1,760
188950,43,26-59,26,3,M,1,Married,0,9,10-Jun,P,0,341,1,341
171975,44,26-59,24,3,M,1,Married,0,10,10-Jun,P,0,374,1,374
183600,62,60+,43,3,M,1,Married,0,15,11+,P,0,256,1,256
167773,36,26-59,19,3,F,0,Married,0,3,0-5,D,1,599,1,599
169432,18,16-25,0,3,F,0,Single,1,15,11+,P,0,194,1,194
155661,22,16-25,4,3,F,0,Married,0,8,10-Jun,P,0,415,1,415
100410,51,26-59,30,3,M,1,Married,0,7,10-Jun,P,0,389,1,389
182054,37,26-59,20,3,M,1,Married,0,8,10-Jun,P,0,374,1,374
177807,38,26-59,21,3,M,1,Married,0,12,11+,P,0,359,1,359
105308,55,26-59,35,3,F,0,Married,0,13,11+,P,0,134,1,134
111087,18,16-25,1,3,F,0,Married,0,14,11+,P,0,408,1,408
191324,30,26-59,10,3,F,0,Married,0,9,10-Jun,P,0,339,1,339
100122,41,26-59,20,3,F,0,Single,1,11,11+,P,0,370,1,370
154978,69,60+,48,3,M,1,Married,0,1,0-5,D,1,721,1,721
131853,44,26-59,27,3,F,0,Married,0,7,10-Jun,P,0,334,1,334
132114,24,16-25,7,3,M,1,Married,0,11,11+,P,0,466,1,466
124285,62,60+,41,3,F,0,Married,0,11,11+,P,0,227,1,227
107299,63,60+,43,3,F,0,Single,1,6,10-Jun,P,0,224,1,224
132733,61,60+,42,3,M,1,Married,0,12,11+,P,0,179,1,179
112381,61,60+,40,3,M,1,Single,1,6,10-Jun,P,0,340,1,340
102155,62,60+,42,3,M,1,Single,1,8,10-Jun,P,0,156,1,156
146482,70,60+,50,3,M,1,Single,1,2,0-5,D,1,561,1,561
131029,22,16-25,4,3,M,1,Single,1,8,10-Jun,D,1,1363,1,1200
196465,43,26-59,23,3,M,1,Married,0,2,0-5,P,0,486,1,486
133723,70,60+,49,3,M,1,Married,0,8,10-Jun,P,0,248,1,248
127599,22,16-25,5,3,M,1,Married,0,11,11+,P,0,189,1,189
149037,35,26-59,16,3,M,1,Married,0,14,11+,P,0,410,1,410
143839,22,16-25,5,3,F,0,Single,1,12,11+,P,0,400,1,400
131870,20,16-25,2,3,M,1,Married,0,13,11+,P,0,310,1,310
118009,22,16-25,3,3,M,1,Single,1,13,11+,D,1,842,1,842
175697,63,60+,45,3,M,1,Married,0,14,11+,P,0,29,1,29
180326,24,16-25,5,3,M,1,Single,1,12,11+,D,1,869,1,869
177793,60,60+,39,3,F,0,Married,0,0,0-5,P,0,320,1,320
111432,65,60+,46,3,F,0,Married,0,7,10-Jun,P,0,29,1,29
192969,41,26-59,22,3,F,0,Married,0,0,0-5,P,0,338,1,338
111578,26,26-59,6,3,F,0,Single,1,8,10-Jun,P,0,389,1,389
178882,67,60+,50,3,F,0,Married,0,0,0-5,P,0,84,1,84
191537,64,60+,47,3,F,0,Single,1,11,11+,P,0,37,1,37
136348,68,60+,49,3,M,1,Married,0,3,0-5,P,0,88,1,88
159752,50,26-59,30,3,M,1,Married,0,12,11+,P,0,386,1,386
118922,64,60+,46,3,M,1,Married,0,6,10-Jun,P,0,39,1,39
173111,61,60+,43,3,F,0,Married,0,9,10-Jun,P,0,32,1,32
129706,68,60+,50,3,F,0,Single,1,15,11+,P,0,275,1,275
196751,16,16-25,0,3,M,1,Single,1,13,11+,D,1,590,1,590
192890,21,16-25,2,3,F,0,Married,0,10,10-Jun,P,0,423,1,423
146747,19,16-25,1,3,F,0,Married,0,7,10-Jun,P,0,358,1,358
145987,17,16-25,0,3,M,1,Married,0,12,11+,P,0,145,1,145
138027,59,26-59,42,3,M,1,Married,0,10,10-Jun,P,0,400,1,400
115106,60,60+,40,3,F,0,Single,1,3,0-5,P,0,62,1,62
196804,61,60+,40,3,M,1,Married,0,6,10-Jun,P,0,140,1,140
173148,64,60+,43,3,F,0,Married,0,6,10-Jun,P,0,167,1,167
191504,33,26-59,13,3,M,1,Single,1,13,11+,P,0,429,1,429
155453,22,16-25,3,3,F,0,Single,1,11,11+,P,0,308,1,308
188911,27,26-59,7,3,M,1,Single,1,5,0-5,D,1,1080,1,1080
120287,60,60+,40,3,F,0,Married,0,4,0-5,P,0,131,1,131
184541,66,60+,48,3,F,0,Married,0,15,11+,P,0,149,1,149
103932,60,60+,40,3,M,1,Single,1,9,10-Jun,P,0,376,1,376
100687,49,26-59,31,3,M,1,Single,1,10,10-Jun,P,0,448,1,448
197111,39,26-59,18,3,F,0,Single,1,13,11+,P,0,308,1,308
115133,22,16-25,4,3,F,0,Single,1,12,11+,P,0,486,1,486
156075,67,60+,50,3,M,1,Married,0,11,11+,P,0,208,1,208
156998,56,26-59,37,3,M,1,Single,1,11,11+,P,0,247,1,247
114085,70,60+,52,3,F,0,Married,0,11,11+,P,0,180,1,180
164056,62,60+,44,3,M,1,Married,0,2,0-5,P,0,239,1,239
131529,42,26-59,25,3,F,0,Single,1,9,10-Jun,P,0,478,1,478
113500,19,16-25,2,3,M,1,Married,0,11,11+,P,0,367,1,367
152348,49,26-59,30,3,F,0,Single,1,14,11+,P,0,165,1,165
185030,19,16-25,1,3,M,1,Single,1,10,10-Jun,D,1,936,1,936
114613,68,60+,51,3,M,1,Married,0,3,0-5,P,0,300,1,300
133290,22,16-25,3,3,M,1,Married,0,15,11+,P,0,229,1,229
118470,16,16-25,0,3,M,1,Single,1,15,11+,D,1,1174,1,1174
119043,26,26-59,8,3,F,0,Married,0,7,10-Jun,P,0,324,1,324
196582,22,16-25,5,3,M,1,Single,1,12,11+,P,0,424,1,424
158137,68,60+,50,3,F,0,Married,0,0,0-5,P,0,275,1,275
116086,26,26-59,9,3,M,1,Married,0,9,10-Jun,P,0,372,1,372
154215,47,26-59,26,3,M,1,Married,0,10,10-Jun,P,0,346,1,346
158058,63,60+,43,3,M,1,Single,1,15,11+,P,0,185,1,185
125019,21,16-25,2,3,F,0,Married,0,13,11+,P,0,355,1,355
111932,18,16-25,0,3,M,1,Single,1,11,11+,D,1,792,1,792
